,Inflected_Word,Lemma,POS
4764,লাড্ডু,লাড্ডু,POSবি
4765,বানানো,বানানো,POSক্রি
4766,হল,হওয়া,POSক্রি
4767,নাম,নাম,POSবি
4768,কস্তার,কস্তা,NNP
4769,লাড্ডু,লাড্ডু,POSবি
4770,বা,বা,POSঅব্য
4771,কস্তার,কস্তা,NNP
4772,মিঠাই,মিঠাই,POSবি
4773,চা,চা,POSবি
4774,শিল্পকে,শিল্প,POSবি
4775,চাঙ্গা,চাঙ্গা,POSবিণ
4776,করা,করা,POSক্রি
4777,যে,যে,POSসর্ব
4778,প্রয়োজন,প্রয়োজন,POSবি
4779,তার,তিনি,POSসর্ব
4780,পক্ষে,পক্ষ,POSবি
4781,এখন,এখন,POSক্রিবিণ
4782,সবথেকে,সবথেকে,POSসর্ব
4783,বড়,বড়,POSবিণবিণ
4784,যুক্তি,যুক্তি,POSবি
4785,হল,হওয়া,POSক্রি
4786,চায়ের,চা,POSবি
4787,রফতানি,রফতানি,POSবি
4788,এক,এক,POSবিণ
4789,দিকে,দিক,POSবি
4790,শিয়ালদহ,শিয়ালদহ,NNP
4791,স্টেশন,স্টেশন,NNP
4792,অন্য,অন্য,POSবিণ
4793,দিকে,দিক,POSবি
4794,হাওড়া,হাওড়া,NNP
4795,স্টেশন,স্টেশন,NNP
4796,আলোচনাটা,আলোচনা,POSবি
4797,হওয়া,হওয়া,POSক্রি
4798,দরকার,দরকার,POSবি
4799,আর,আর,POSঅব্য
4800,একটু,এক,POSবিণ
4801,বড়,বড়,POSবিণবিণ
4802,মাপে,মাপ,POSক্রি
4803,দারোগাবাবু,দারোগাবাবু,POSবি
4804,বেতের,বেত,POSবি
4805,মোড়ায়,মোড়া,POSক্রি
4806,বসিয়া,বসা,POSক্রি
4807,আরামে,আরাম,POSবি
4808,গুড়গুড়ি,গুড়গুড়ি,POSবি
4809,টানিতেছিলেন,টানা,POSক্রি
4810,সে,সে,POSবিণ
4811,বলত,বলা,POSক্রি
4812,দেখো,দেখা,POSক্রি
4813,তোমার,তুমি,POSসর্ব
4814,সঙ্গে,সঙ্গ,POSবি
4815,কোথাও,কোথা,POSঅব্য
4816,বেরতে,বেরানো,POSক্রি
4817,আমার,আমি,POSসর্ব
4818,লজ্জা,লজ্জা,POSবি
4819,করে,করা,POSক্রি
4820,যুক্তিটি,যুক্তি,POSবি
4821,গুরুতর,গুরুতর,POSবিণ
4822,রাজকন্যা,রাজকন্যা,POSবি
4823,তখন,তখন,POSঅব্য
4824,পুনরায়,পুনরায়,POSক্রিবিণ
4825,সসংজ্ঞ,সংজ্ঞা,POSবি
4826,হইয়া,হওয়া,POSক্রি
4827,দেখিলেন,দেখা,POSক্রি
4828,সেনাপতি,সেনাপতি,POSবি
4829,বন্দী,বন্দী,POSবি
4830,হইয়াছেন,হওয়া,POSক্রি
4831,ক্রমে,ক্রম,POSবি
4832,ক্রমে,ক্রম,POSবি
4833,একে,এক,POSক্রিবিণ
4834,একে,এক,POSক্রিবিণ
4835,তোমরা,তুমি,POSসর্ব
4836,পাঁচজন,পাঁচজন,POSবি
4837,আসিয়া,আসা,POSক্রি
4838,আমার,আমি,POSসর্ব
4839,চারি,চার,POSবিণ
4840,দিকে,দিক,POSবি
4841,কখন,কখন,POSঅব্য
4842,জড়ো,জড়ো,POSবিণ
4843,হইলে,হওয়া,POSক্রি
4844,এবং,এবং,POSঅব্য
4845,কেন,কেন,POSঅব্য
4846,যে,যে,POSসর্ব
4847,তোমরা,তুমি,POSসর্ব
4848,আমাকে,আমি,POSসর্ব
4849,এত,এত,POSবি
4850,অনুগ্রহ,অনুগ্রহ,POSবি
4851,করিলে,করা,POSক্রি
4852,এবং,এবং,POSঅব্য
4853,আমার,আমি,POSসর্ব
4854,কাছে,কাছ,POSবি
4855,এত,এত,POSবি
4856,প্রত্যাশা,প্রত্যাশা,POSবি
4857,করিলে,করা,POSক্রি
4858,তাহা,তাহা,POSসর্ব
4859,বলা,বলা,POSক্রি
4860,আমার,আমি,POSসর্ব
4861,পক্ষে,পক্ষ,POSবি
4862,দুঃসাধ্য,দুঃসাধ্য,POSবিণ
4863,অচিরেই,অচির,POSবিণ
4864,এই,এই,POSসর্ব
4865,সাফল্যের,সফল,POSবিণ
4866,আনুষ্ঠানিক,অনুষ্ঠান,POSবি
4867,ঘোষণা,ঘোষণা,POSবি
4868,হবে,হওয়া,POSক্রি
4869,রাজা,রাজা,POSবি
4870,বলিলেন,বলা,POSক্রি
4871,আর,আর,POSসর্ব
4872,আমার,আমি,POSসর্ব
4873,চেহারা,চেহারা,POSবি
4874,বুঝি,বোঝা,POSঅব্য
4875,কিছুই,কিছু,POSসর্ব
4876,নয়,না,POSঅব্য
4877,গলাটাও,গলা,POSবি
4878,বুঝি,বোঝা,POSঅব্য
4879,মন্দ,মন্দ,POSবিণ
4880,আর,আর,POSঅব্য
4881,একটি,এক,POSবিণ
4882,মেয়ে,মেয়ে,POSবি
4883,সাফল্য,সফল,POSবিণ
4884,ধরে,ধরা,POSক্রি
4885,রাখা,রাখা,POSক্রি
4886,সহজ,সহজ,POSবিণ
4887,নয়,না,POSঅব্য
4888,কারণ,কারণ,POSঅব্য
4889,বেশি,বেশি,POSবিণ
4890,উদরাময়,উদরাময়,POSবি
4891,হলে,হওয়া,POSক্রি
4892,শিশুর,শিশু,POSবি
4893,শরীরে,শরীর,POSবি
4894,পোলিয়ো,পোলিয়ো,POSবি
4895,প্রতিষেধক,প্রতিষেধক,POSবি
4896,ভাল,ভাল,POSবি
4897,কাজ,কাজ,POSবি
4898,করতে,করা,POSক্রি
4899,পারবে,পারা,POSক্রি
4900,না,না,POSঅব্য
4901,তাহার,তিনি,POSসর্ব
4902,মুখ,মুখ,POSবি
4903,মনে,মন,POSবি
4904,করো,করা,POSক্রি
4905,ঐ,ঐ,POSঅব্য
4906,তরুতলবর্তিনী,তরুতল,POSবি
4907,রাজকুমারীর,রাজকুমারী,POSবি
4908,সহিত,সহ,POSঅব্য
4909,তাহার,তিনি,POSসর্ব
4910,কিঞ্চিৎ,কিঞ্চিৎ,POSবিণ
4911,সাদৃশ্য,সাদৃশ্য,POSবি
4912,উপলব্ধি,উপলব্ধি,POSবি
4913,করিবে,করা,POSক্রি
4914,শিল্প,শিল্প,POSবি
4915,বাণিজ্য,বাণিজ্য,POSবি
4916,মন্ত্রকের,মন্ত্রী,POSবি
4917,বক্তব্য,বক্তব্য,POSবি
4918,এই,এই,POSসর্ব
4919,ধরনের,ধরন,POSবি
4920,যন্ত্রপাতি,যন্ত্র,POSবি
4921,এ,এ,POSসর্ব
4922,দেশে,দেশ,POSবি
4923,অল্পই,অল্প,POSবিণ
4924,তৈরি,তৈরি,POSবিণ
4925,হয়,হয়,POSঅব্য
4926,তাঁর,তিনি,POSসর্ব
4927,স্ত্রী,স্ত্রী,POSবি
4928,ক্লাউডিয়াও,ক্লাউডিয়া,NNP
4929,নাবিক,নাবিক,POSবি
4930,ছিলেন,ছিল,POSক্রি
4931,তাঁহার,তিনি,POSসর্ব
4932,স্বামী,স্বামী,POSবি
4933,বর্তমানে,বর্তমান,POSবিণ
4934,তাঁহাদের,তিনি,POSসর্ব
4935,দেবোত্তর,দেব,POSবি
4936,সম্পত্তি,সম্পত্তি,POSবি
4937,নষ্ট,নষ্ট,POSবিণ
4938,হইবার,হওয়া,POSক্রি
4939,জো,জো,POSবি
4940,হইয়াছিল,হওয়া,POSক্রি
4941,পাকিস্তান,পাকিস্তান,NNP
4942,রাষ্ট্রের,রাষ্ট্র,POSবি
4943,থেকে,থেকে,POSঅব্য
4944,পুবের,পূর্ব,POSবি
4945,বাংলার,বাংলা,NNP
4946,মানুষ,মানুষ,POSবি
4947,যখন,যখন,POSক্রিবিণ
4948,পরিত্রাণ,পরিত্রাণ,POSবি
4949,চায়,চাওয়া,POSক্রি
4950,আমরা,আমি,POSসর্ব
4951,সর্বশক্তি,সর্বশক্তি,POSবি
4952,দিয়ে,দেওয়া,POSঅব্য
4953,বাংলাদেশ,বাংলাদেশ,NNP
4954,গড়তে,গড়া,POSক্রি
4955,ঝাঁপাই,ঝাঁপানো,POSক্রি
4956,সে,তিনি,POSসর্ব
4957,হল,হওয়া,POSক্রি
4958,মুক্তিযুদ্ধ,মুক্তিযুদ্ধ,POSবি
4959,অবশেষে,অবশেষ,POSবি
4960,অশ্ব,অশ্ব,POSবি
4961,যখন,যখন,POSক্রিবিণ
4962,অন্তঃপুরপ্রাসাদের,অন্তঃপুরপ্রাসাদ,POSসর্ব
4963,সম্মুখে,সম্মুখ,POSবি
4964,গিয়া,গিয়ে,POSক্রি
4965,উপস্থিত,উপস্থিত,POSবিণ
4966,হইল,হয়,POSক্রি
4967,তখন,তখন,POSঅব্য
4968,মুহূর্তের,মুহূর্ত,POSবি
4969,জন্য,জন্য,POSঅব্য
4970,সেনাপতি,সেনাপতি,POSবি
4971,তাঁহার,তিনি,POSসর্ব
4972,বল্গা,বল্গা,POSবি
4973,আকর্ষণ,আকর্ষণ,POSবি
4974,করিলেন,করা,POSক্রি
4975,অশ্ব,অশ্ব,POSবি
4976,মুহূর্তের,মুহূর্ত,POSবি
4977,জন্য,জন্য,POSঅব্য
4978,স্তব্ধ,স্তব্ধ,POSবিণ
4979,হইল,হয়,POSক্রি
4980,মূহূর্তের,মূহূর্ত,POSবি
4981,জন্য,জন্য,POSঅব্য
4982,ললিতসিংহ,ললিতসিংহ,NNP
4983,একবার,একবার,POSক্রিবিণ
4984,প্রাসাদবাতায়নে,প্রাসাদবাতায়ন,POSবি
4985,তৃষিত,তৃষ্ণা,POSবিণ
4986,দৃষ্টি,দৃষ্টি,POSবি
4987,নিক্ষেপ,নিক্ষেপ,POSবি
4988,করিলেন,করা,POSক্রি
4989,মুহূর্তের,মুহূর্ত,POSবি
4990,জন্য,জন্য,POSঅব্য
4991,দেখিতে,দেখা,POSক্রি
4992,পাইলেন,পাওয়া,POSক্রি
4993,দুইটি,দুই,POSবিণ
4994,লজ্জানত,লজ্জানত,POSবিণ
4995,নেত্র,নেত্র,POSবি
4996,একবার,একবার,POSক্রিবিণ
4997,চকিতের,চকিত,POSবি
4998,মতো,মতো,POSঅব্য
4999,তাঁহার,তিনি,POSসর্ব
5000,মুখের,মুখ,POSবি
5001,উপর,উপর,POSবিণ
5002,পড়িল,পড়া,POSক্রি
5003,এবং,এবং,POSঅব্য
5004,দুইটি,দুই,POSবিণ
5005,অনিন্দিত,অনিন্দিত,POSবিণ
5006,বাহু,বাহু,POSবি
5007,হইতে,হওয়া,POSক্রি
5008,একটি,এক,POSবিণ
5009,পুষ্পমালা,পুষ্পমালা,POSবি
5010,খসিয়া,খসা,POSক্রি
5011,তাঁহার,তিনি,POSসর্ব
5012,সম্মুখে,সম্মুখ,POSবি
5013,ভূতলে,ভূতল,POSবি
5014,পতিত,পতন,POSবি
5015,হইল,হয়,POSক্রি
5016,আমরা,আমি,POSসর্ব
5017,বাঙালিরা,বাঙালি,POSবি
5018,অবশ্য,অবশ্য,POSবিণবিণ
5019,এত,এত,POSবি
5020,কিছু,কিছু,POSবিণবিণ
5021,না,না,POSঅব্য
5022,জেনেই,জানা,POSক্রি
5023,পোস্ত,পোস্ত,POSবি
5024,খাই,খাওয়া,POSক্রি
5025,দেদার,দেদার,POSবিণ
5026,নতুন,নতুন,POSবিণ
5027,ছোট,ছোট,POSবিণ
5028,রাজ্যের,রাজ্য,POSবি
5029,দাবি,দাবি,POSবি
5030,মানেই,মানে,POSবি
5031,যেন,যে,POSঅব্য
5032,নিপীড়িতের,নিপীড়ন,POSবি
5033,দাবি,দাবি,POSবি
5034,নিষ্ফলের,নিষ্ফল,POSবিণ
5035,আর,আর,POSঅব্য
5036,হতাশের,হতাশ,POSবিণ
5037,দাবি,দাবি,POSবি
5038,বড়র,বড়,POSবিণ
5039,আগ্রাসনের,আগ্রাসন,POSবি
5040,বিরুদ্ধে,বিরুদ্ধ,POSবিণ
5041,ছোটর,ছোট,POSবিণ
5042,আত্মনিয়ন্ত্রণের,আত্মনিয়ন্ত্রণ,POSবি
