,path,sentence,audio_length,wer_wav2vec
1095,/kaggle/input/ben10/ben10/16_kHz_train_audio/train_habiganj (686).wav,অয় আমারে অ আ এগুলো শিখাইতাছে তো আমি তো তখন ভাবতেছিলাম যে আমি তো অ আ ইগুলা তো ফারি বা আমি ক্লাস থ্রির স্টুডেন্ট আমি ইখানে ক্লাস ওয়ানে বর্তি খরছে আমারে তো আমার নিজের খাছে কিরখম লাগতেছে তো আমি দুই মাস মনো হয় মারদাসাত নূরানী ফড়া শুনা খরছি খরার ফর আবার ব্যাক করছি ইস্কুলে,17.312,0.3148148148148148
1096,/kaggle/input/ben10/ben10/16_kHz_train_audio/train_sylhet (91).wav,দারুন এখটা বই ইটার সম্পর্কে আমি কিতা খইতাম আর তে তুমার ইয়ো কিতা আড্ডা আড্ডা সম্পর্কে খওছাইন ফ্রেন্ডরার সাথে আমার তো আড্ডা দিতে খুব বাল্লাগে অনেক বেশি বাল্লাগে মানে মনো খয় আড্ডা দেওয়াত লাগলে আমার খাওয়া দাওয়া সবতা ছারি দিমু দুনিয়ার সবতাই ছারি দিমু আমারে যুদি খেউ খয় সারাদিন আইয়া বন্দু বান্দবরে আড্ডা দেও,17.92,0.3148148148148148
1097,/kaggle/input/ben10/ben10/16_kHz_train_audio/train_narail (745).wav,মানুষ যদি একাগ্রচিত্তে ভরপুর লাইগে থাহে ও একবার না একবার নাইগে থাহে তালি একবার না একবার সাকসেস হবেই এট্টা,18.564,0.3157894736842105
1098,/kaggle/input/ben10/ben10/16_kHz_train_audio/train_narsingdi (285).wav,অব আমরার আছে না আগে অনেক অইতো এরম যদি কিছু ফসলের কতা কই এহন একটু কম অ এডা অইছে গিয়া মছিনা কাউন আউশ আমন ধান পাট অহরহ অ ওইদে পাটটা লইয়া যদি কই ছুডুবেলা দেখতাম একটা পাট ক্ষেত করতো এই পাট ক্ষেতের মইদ্যে ভাই কি কিরা যে ওইতো একটা হলুদ কালার কিমুন টাইপের একটা কিরা জানি অইতো,19.516,0.3157894736842105
1099,/kaggle/input/ben10/ben10/16_kHz_train_audio/train_narsingdi (309).wav,ফতম জাতীয় সংসদের মইদ্যে বর্তমান জেলা সংসদ আর কি ছিলেন অইছে গা গাজী ফজলুর রহমান ফতম বেলা অক্করে এমনে এমনে কইরা যাইতে যাইতে ফতম দ্বিতীয় দ্বিতীয় বারও আছিন অনেকে তৃতীয় বার ইতা কইরা যাইতে যাইতে অনেকগুলা সংসদও আছে,15.072,0.3157894736842105
1100,/kaggle/input/ben10/ben10/16_kHz_train_audio/train_narsingdi (397).wav,যাহ মিশ্রণ চহো মহো অন্দকার ভাষা মিশ্রণ আর কিছু কবি না থ্যাংস না আর কইতাম না আর কইতাম না,15.136,0.3157894736842105
1101,/kaggle/input/ben10/ben10/16_kHz_train_audio/train_rangpur (1021).wav,অরাই আমার থাকি আপন হয়া গেল অয় কোনও সমস্যা নাই আমি আমার জায়গার মানুষ আমি জায়গায় থাকবো আমার যেইল্যে তাদেরকেই পারলে সময় দেবো যুদি তারা ফিরি থাকে বা মনে করে যে না বন্ধু এটা আমার আগের ফ্রেন্ড গুড,16.548,0.3157894736842105
1102,/kaggle/input/ben10/ben10/16_kHz_train_audio/train_rangpur (199).wav,কীরে নূর আলম কেমন আছিস আছি ভাই আলহামদুলিল্লাহ ভালো তোর সাতে একনা গল্প করিম তোর কি সময় হইবে হইবে সময় হবার নয় ক্যা এই যে গল্পকোনা কিন্তু মোবাইলোত রেকর্ড করিম সমস্যা হইবে কোনও না কোনও সমস্যা হবার নয়,17.184,0.3157894736842105
1103,/kaggle/input/ben10/ben10/16_kHz_train_audio/train_rangpur (604).wav,ত্যালের যে দাম ত্যালের যে দাম ত্যাল ত্যাল হইলো সারাদিনে আমার কামাই করি যদি তিনশো টেকা গাড়ী তোর মনে কর খায় হইলো দেড়শ টেকা ত্যাল দেড়শ টেকা ত্যাল দিয়ে কী হয় এহন দেখা যায় ওই টাকায় থাকে না,15.552,0.3157894736842105
1104,/kaggle/input/ben10/ben10/16_kHz_train_audio/train_rangpur (993).wav,মোকলেস আ আমি একটা সময় যদিও আমার ফ্রেন্ড না আমাক দিয়েই তোদেরকে চেনে তার আগে কিন্তু তুইও চিনতি না মোকলেসও নেখমন্দের কাউকে চিনতো না সোজা হিসেব বুজিস এটা হইলো সোজা হিসেব এহন মোকলেসের বিষয়টা মোকলেসকে আমিও অত্যাধিক ভালোবাইসতেম,15.584,0.3157894736842105
