,Inflected_Word,Lemma,POS
5381,খুকুকে,খুকু,বিশেষ্য
5382,আমগাছটা,আমগাছ,বিশেষ্য
5383,মাপের,মাপ,বিশেষ্য
5384,আশ্রয়ও,আশ্রয়,বিশেষ্য
5385,নিম্নদেশের,নিম্নদেশে,ক্রিয়াবিশেষণ
5386,অক্ষয়,অক্ষয়,বিশেষণ
5387,একটানা,একটানা,বিশেষণ
5388,৪৪টি,৪৪,বিশেষণ
5389,আসিলাম,আসা,ক্রিয়া
5390,আমিনদের,আমিন,বিশেষ্য
5391,আধুনিক,আধুনিক,বিশেষণ
5392,অক্সফোর্ডে,অক্সফোর্ড,বিশেষ্য
5393,বাড়বে,বাড়ানো,ক্রিয়া
5394,মুখটাকে,মুখ,বিশেষ্য
5395,লাউে,লাউ,বিশেষ্য
5396,অর্ধেকই,অর্ধেক,বিশেষ্য
5397,অকৃত্রিমভাবে,অকৃত্রিম,বিশেষণ
5398,ইউনিফর্মড,ইউনিফর্ম,বিশেষ্য
5399,নবদম্পতির,নবদম্পতি,বিশেষ্য
5400,পায়েস,পায়েস,বিশেষ্য
5401,পবনের,পবন,বিশেষ্য
5402,ঘণ্টার,ঘণ্টা,বিশেষ্য
5403,বায়ুমণ্ডলকে,বায়ুমণ্ডল,বিশেষ্য
5404,খোপাটি,খোপা,বিশেষ্য
5405,পাউডার,পাউডার,বিশেষ্য
5406,কুটিরের,কুটির,বিশেষ্য
5407,পিতল,পিতল,বিশেষ্য
5408,মেঘজমা,মেঘ,বিশেষ্য
5409,অনুক্রমণ,অনুক্রম,বিশেষ্য
5410,ক্ষতিই,ক্ষতি,বিশেষ্য
5411,অক্ষরটার,অক্ষর,বিশেষ্য
5412,কর্ম,কর্ম,বিশেষ্য
5413,খননতো,খনন,বিশেষ্য
5414,পথেরই,পথ,বিশেষ্য
5415,দৌড়তেম,দৌড়,বিশেষ্য
5416,গন্তব্যগামী,গন্তব্য,বিশেষণ
5417,ধনিচার,ধনিচা,বিশেষ্য
5418,বাক্যই,বাক্য,বিশেষ্য
5419,কুৎসা,কুৎসা,ক্রিয়া
5420,ভালবাসতেন,ভালবাসা,ক্রিয়া
5421,অনীহার,অনীহা,বিশেষ্য
5422,আশু,আশু,বিশেষ্য
5423,আত্মসম্মানে,আত্মসম্মান,বিশেষ্য
5424,গাধাতো,গাধা,বিশেষ্য
5425,দেশকেই,দেশ,বিশেষ্য
5426,সুখ,সুখ,বিশেষ্য
5427,কাব্যে,কাব্য,বিশেষ্য
5428,হড়কাতে,হড়কা,ক্রিয়া
5429,হরিণনেত্রের,হরিণনেত্র,বিশেষণ
5430,ঘুমাইব,ঘুম,বিশেষ্য
5431,চলিতেছে,চলা,ক্রিয়া
5432,অপটু,অপটু,বিশেষণ
5433,সুপ্রশস্ত,প্রশস্ত,বিশেষণ
5434,উপদ্বীপ,উপদ্বীপ,বিশেষ্য
5435,কণ্ঠই,কণ্ঠ,বিশেষ্য
5436,খাওগে,খাওয়া,ক্রিয়া
5437,খেতেম,খাওয়া,ক্রিয়া
5438,খাঁচাটা,খাঁচা,বিশেষ্য
5439,মগ,মগ,বিশেষ্য
5440,উত্পাতকারী,উত্পাত,বিশেষ্য
5441,আমদানিকৃত,আমদানি,বিশেষ্য
5442,জবাবে,জবাব,বিশেষ্য
5443,মেদজিফেমা,মেদজিফেমা,বিশেষ্য
5444,অনুসরণেই,অনুসরণ,বিশেষ্য
5445,চালু,চালু,বিশেষণ
5446,কুটকুটা,কুটকুট,অব্যয়
5447,প্রহরী,প্রহরী,বিশেষ্য
5448,পুনর্মূষিক,পুনর্মূষিক,ক্রিয়াবিশেষণ
5449,খেলোয়াড়ের,খেলোয়াড়,বিশেষ্য
5450,প্রস্তুতকরণে,প্রস্তুত,বিশেষণ
5451,ডিমই,ডিম,বিশেষ্য
5452,নাবিকের,নাবিক,বিশেষ্য
5453,জঞ্জাল,জঞ্জাল,বিশেষ্য
5454,জবাটি,জবা,বিশেষ্য
5455,সাইবার,সাইবার,অন্যান্য
5456,একতম,এক,বিশেষণ
5457,অভ্যাস,অভ্যাস,বিশেষ্য
5458,লাগাইয়া,লাগানো,ক্রিয়া
5459,ভারতকেই,ভারত,বিশেষ্য
5460,গণ্ডারটা,গণ্ডার,বিশেষ্য
5461,শিঙ্গাড়াগুুলি,শিঙ্গাড়া,বিশেষ্য
5462,অপরিহার্যতার,অপরিহার্য,বিশেষণ
5463,অবশই,অবশ,বিশেষণ
5464,কণ্টকপূর্ণ,কণ্টক,বিশেষ্য
5465,আরোহণপদ্ধতি,আরোহণ,বিশেষ্য
5466,সাশ্রুনেত্রে,সঅশ্রুনেত্র,বিশেষ্য
5467,যন্ত্রকৌশলই,যন্ত্রকৌশল,বিশেষ্য
5468,কাঁদাচ্ছিস,কাঁদা,ক্রিয়া
5469,কোথাকার,কোথা,অব্যয়
5470,দৌড়বেন,দৌড়,বিশেষ্য
5471,বাগই,বাগ,বিশেষ্য
5472,একলা,এক,বিশেষণ
5473,ইবাদত,ইবাদত,বিশেষ্য
5474,ইজ্জত,ইজ্জত,বিশেষ্য
5475,বহিষ্কারই,বহিষ্কার,বিশেষ্য
5476,উদারচেতা,উদার,বিশেষণ
5477,শনি,শনি,বিশেষ্য
5478,ছাড়েন,ছাড়ানো,ক্রিয়া
5479,পরিমাণটা,পরিমাণ,বিশেষ্য
5480,ময়দানে,ময়দান,বিশেষ্য
5481,আসছিলাম,আসা,ক্রিয়া
5482,আগুন,আগুন,বিশেষ্য
5483,ভেঙে,ভাঙা,ক্রিয়া
5484,ইতিপূর্বেও,ইতিপূর্বে,ক্রিয়াবিশেষণ
5485,বলতে,বলা,বিশেষ্য
5486,দুলে,দুল,বিশেষ্য
5487,আত্মজীবনীটি,আত্মজীবনী,বিশেষ্য
5488,পাওয়ার,পাওয়া,ক্রিয়া
5489,জলও,জল,বিশেষণ
5490,আমনক্ষেত,আমন,বিশেষণ
5491,অঙ্কন,অঙ্কন,বিশেষ্য
5492,উপগ্রহগুলো,উপগ্রহ,বিশেষ্য
5493,শতপর্ণার,শতপর্ণা,বিশেষ্য
5494,ভোট,ভোট,বিশেষ্য
5495,শিকড়টি,শিকড়,বিশেষ্য
5496,পিছা,পিছন,বিশেষ্য
5497,উত্পাদকগুলো,উত্পাদক,বিশেষ্য
5498,দৌড়ো,দৌড়,বিশেষ্য
5499,বিজয়ার,বিজয়া,বিশেষ্য
5500,কতক্ষণের,কতক্ষণ,ক্রিয়াবিশেষণ
5501,অনুপাতটি,অনুপাত,বিশেষ্য
5502,পড়িতেছেন,পড়া,ক্রিয়া
5503,পিছনে,পিছনে,ক্রিয়াবিশেষণ
5504,যুবতী,যুবক,বিশেষণ
5505,ডলফিনের,ডলফিন,বিশেষ্য
5506,কাটিয়েছি,কাটা,ক্রিয়া
5507,পারিজাত,পারিজাত,বিশেষ্য
5508,ভোটে,ভোট,বিশেষ্য
5509,খাবারই,খাবার,বিশেষ্য
5510,আত্মীয়া,আত্মীয়,বিশেষ্য
5511,প্রজারা,প্রজা,বিশেষ্য
5512,চকিতা,চকিত,বিশেষ্য
5513,কারখানাগুলো,কারখানা,বিশেষ্য
5514,অংশগ্রহণকারীকে,অংশ,বিশেষ্য
5515,ঋণকে,ঋণ,বিশেষ্য
5516,হারিবার,হার,ক্রিয়া
5517,কাটাইতেছ,কাটা,ক্রিয়া
5518,নেবই,নেওয়া,ক্রিয়া
5519,ক্ষুধানিবৃত্তিপূর্বক,ক্ষুধানিবৃত্তিপূর্ব,বিশেষণ
5520,অনুসারীকে,অনুসারী,বিশেষণ
5521,হড়কেছে,হড়কা,ক্রিয়া
5522,বিজয়ে,বিজয়,বিশেষ্য
5523,সৌরভেই,সৌরভ,বিশেষ্য
5524,ভয়াবহ,ভয়,বিশেষ্য
5525,গড়পড়তাই,গড়পড়তা,বিশেষ্য
5526,সুঝিয়ে,সোঝা,ক্রিয়া
5527,ম্লেচ্ছকণ্ঠের,ম্লেচ্ছকণ্ঠ,বিশেষণ
5528,ঋষিঘাট,ঋষি,বিশেষ্য
5529,ম্যাগনেশিয়ামের,ম্যাগনেশিয়াম,বিশেষ্য
5530,শিঙাড়াগুলোর,শিঙাড়া,বিশেষ্য
5531,যাচাই,যাচাই,বিশেষ্য
5532,সুভদ্রাহরণ,সুভদ্রাহরণ,বিশেষ্য
5533,ধূমকেতু,ধূমকেতু,বিশেষ্য
5534,সেনা,সেনা,বিশেষ্য
5535,কানই,কান,বিশেষ্য
5536,জলপাইয়ে,জলপাই,বিশেষ্য
5537,সাতান্ন,সাতান্ন,বিশেষণ
5538,কয়েকজন,কয়েকজন,সর্বনাম
5539,নিশাচরীরা,নিশাচরী,বিশেষণ
5540,কামনাকারী,কামনা,বিশেষ্য
5541,শাবক,শাবক,বিশেষ্য
5542,নীরব,নীরব,বিশেষণ
5543,মীমাংসা,মীমাংসা,বিশেষ্য
5544,কাহিনীটা,কাহিনী,বিশেষ্য
5545,তার,তার,সর্বনাম
5546,প্রদেশের,প্রদেশ,বিশেষ্য
5547,স্বেচ্ছাসেবী,স্বেচ্ছাসেবী,বিশেষণ
5548,উত্সবের,উৎসব,বিশেষ্য
5549,অভ্যন্তরীণ,অভ্যন্তর,বিশেষ্য
5550,অপুষ্টিতে,অপুষ্টি,বিশেষ্য
5551,ছালাতে,ছালা,বিশেষ্য
5552,ইবাদতখানাও,ইবাদত,বিশেষ্য
5553,চরকাই,চরকা,বিশেষ্য
5554,সর্বশক্তি,সর্বশক্তি,বিশেষ্য
5555,আফগাননীতি,আফগান,বিশেষ্য
5556,অধ্যাপকদের,অধ্যাপক,বিশেষ্য
5557,প্রতিদিন,প্রতিদিন,ক্রিয়াবিশেষণ
5558,বলাত,বলা,ক্রিয়া
5559,মাইকেলের,মাইকেল,বিশেষ্য
5560,অনুষদীয়,অনুষদ,বিশেষ্য
